id,gender,age,school,educ,asvabc,height85,weight85,weight94,ethnic,faith,marital,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,lnexp,lnearn,lnage,expshare
5132,male,42,10,high school drop-out,51.35817,70,145,150,white,protestant,divorced,10,8,4,yes,no,14.94231,6.75,40,2.7041967,1.9095426,3.7376697,35.57693
1530,female,38,15,high school dip,42.0891,69,160,130,black,other,married,6,12,4,no,no,14.96154,10.2,40,2.705483,2.3223877,3.637586,39.372475
4298,male,39,16,degree,63.08081,71,180,170,white,protestant,married,12,12,5,yes,no,14.96154,31.81,55,2.705483,3.4597807,3.6635616,38.362923
2375,female,41,13,high school dip,51.90341,66,150,160,white,none,divorced,12,14,3,yes,no,14.96154,22.72,55,2.705483,3.1232455,3.713572,36.49156
1116,female,41,14,associate degree,44.8153,67,146,190,hispanic,catholic,married,10,10,1,no,yes,14.96154,25,10,2.705483,3.218876,3.713572,36.49156
4564,female,44,16,degree,58.99152,65,135,140,black,catholic,married,12,12,2,yes,no,14.96154,19.6,50,2.705483,2.9755297,3.7841897,34.0035
3904,male,40,18,degree,55.72008,69,140,165,white,protestant,divorced,16,16,1,yes,no,14.98077,80.76,60,2.7067673,4.391482,3.6888795,37.451927
2129,female,41,12,high school dip,48.90459,65,217,238,white,protestant,married,10,6,3,no,yes,14.98077,7.25,40,2.7067673,1.9810015,3.713572,36.538464
4876,female,41,12,high school dip,56.53794,65,140,180,white,catholic,married,12,12,3,yes,no,14.98077,8.88,40,2.7067673,2.1838017,3.713572,36.538464
4724,female,43,12,high school dip,37.72719,60,145,160,white,protestant,divorced,11,16,3,yes,no,15,8.75,60,2.7080503,2.1690538,3.7612002,34.88372
1276,female,38,16,degree,58.44628,64,120,158,white,protestant,divorced,12,16,3,yes,no,15,16.34,40,2.7080503,2.793616,3.637586,39.473682
2635,female,45,12,high school dip,51.63079,65,115,128,white,protestant,married,12,8,2,no,no,15,11.62,40,2.7080503,2.4527278,3.8066626,33.333332
5020,male,44,17,degree,64.44391,71,165,180,white,protestant,single,19,20,2,yes,no,15.01923,33.65,40,2.7093313,3.5160131,3.7841897,34.134613
5066,female,38,18,masters,51.08555,63,125,190,white,other,married,12,12,0,yes,no,15.01923,6.15,40,2.7093313,1.8164521,3.637586,39.52429
3511,female,40,12,high school dip,57.08318,66,125,150,white,protestant,married,8,12,0,yes,no,15.01923,12,33,2.7093313,2.4849067,3.6888795,37.548073
3738,female,40,12,high school dip,44.54268,64,150,155,white,protestant,single,12,8,3,no,no,15.01923,6.75,40,2.7093313,1.9095426,3.6888795,37.548073
5013,male,38,14,high school dip,52.17603,70,185,225,hispanic,catholic,married,12,12,2,yes,no,15.01923,23.07,30,2.7093313,3.138533,3.637586,39.52429
3804,female,41,18,masters,61.44509,68,148,180,white,protestant,married,16,18,2,yes,no,15.01923,11.53,40,2.7093313,2.4449522,3.713572,36.632267
4099,female,38,12,high school dip,49.17721,64,110,140,white,protestant,married,12,12,2,no,no,15.03846,7.35,40,2.7106109,1.9947003,3.637586,39.574894
4245,male,40,14,associate degree,52.44865,68,177,195,white,protestant,married,16,14,2,yes,no,15.03846,15.38,50,2.7106109,2.733068,3.6888795,37.59615
2476,male,38,11,high school drop-out,34.72837,69,145,158,white,catholic,married,10,12,5,yes,no,15.03846,13.76,40,2.7106109,2.6217659,3.637586,39.574894
4220,female,40,12,high school dip,51.63079,67,135,155,white,protestant,divorced,9,7,2,yes,no,15.03846,2.28,35,2.7106109,0.8241754,3.6888795,37.59615
3757,male,39,18,masters,64.44391,66,165,180,white,protestant,married,12,18,1,yes,no,15.05769,27.69,50,2.7118888,3.3210714,3.6635616,38.60946
3231,female,38,14,associate degree,53.81174,68,160,185,white,other,married,12,12,12,yes,no,15.05769,16,32,2.7118888,2.7725887,3.637586,39.6255
3597,female,43,14,high school dip,53.53913,67,139,140,white,catholic,married,11,12,10,yes,no,15.05769,11.67,40,2.7118888,2.4570215,3.7612002,35.017883
1849,female,38,12,high school dip,47.26888,65,110,150,white,catholic,married,11,15,1,no,no,15.07692,22.67,40,2.713165,3.1210425,3.637586,39.676105
2899,female,39,16,degree,50.26769,64,124,135,white,protestant,single,16,16,2,yes,no,15.07692,14,40,2.713165,2.6390574,3.6635616,38.658768
3463,male,38,16,degree,52.44865,66,120,147,white,protestant,single,16,13,5,yes,no,15.07692,26.22,55,2.713165,3.2665224,3.637586,39.676105
622,female,38,15,high school dip,49.17721,64,128,195,black,protestant,married,13,13,2,yes,yes,15.09615,15.38,40,2.7144399,2.733068,3.637586,39.72671
1616,female,44,14,associate degree,62.53557,62,110,140,white,protestant,married,16,14,4,yes,no,15.09615,19.75,44,2.7144399,2.9831536,3.7841897,34.309433
4698,male,38,16,degree,57.08318,71,195,190,white,jewish,married,14,12,1,yes,no,15.09615,8.75,16,2.7144399,2.1690538,3.637586,39.72671
1974,female,41,17,degree,65.26176,62,125,145,white,catholic,married,12,15,1,yes,no,15.09615,14.32,51,2.7144399,2.661657,3.713572,36.819878
4833,female,39,17,masters,55.72008,67,130,135,white,protestant,married,9,12,2,yes,yes,15.09615,38.94,40,2.7144399,3.6620219,3.6635616,38.708076
1005,female,43,12,high school drop-out,48.90459,64,129,135,white,protestant,divorced,12,12,5,yes,no,15.09615,10.5,30,2.7144399,2.3513753,3.7612002,35.107327
4124,female,41,18,masters,54.6296,72,175,240,white,protestant,single,12,12,0,yes,no,15.11539,18.79,44,2.7157135,2.9333248,3.713572,36.866806
4895,male,38,16,degree,57.62842,69,163,175,white,catholic,married,12,14,2,yes,no,15.11539,20.5,40,2.7157135,3.0204248,3.637586,39.77734
821,female,44,18,masters,65.26176,65,115,120,white,protestant,divorced,18,16,1,yes,no,15.11539,22.59,40,2.7157135,3.1175072,3.7841897,34.353157
5199,female,44,15,high school dip,57.08318,62,120,131,white,catholic,married,16,18,5,yes,no,15.13461,10,33,2.7169843,2.3025851,3.7841897,34.396843
2001,male,39,12,no quals,26.82241,73,171,237,white,catholic,single,12,12,7,no,no,15.13461,5.15,20,2.7169843,1.6389967,3.6635616,38.806694
5134,female,39,15,associate degree,48.90459,65,160,230,white,protestant,single,10,8,4,yes,no,15.13461,6.2,30,2.7169843,1.8245493,3.6635616,38.806694
2144,male,42,16,degree,63.89867,71,165,215,white,protestant,single,14,14,0,yes,no,15.13461,24.51,40,2.7169843,3.1990812,3.7376697,36.034786
2003,female,41,12,high school dip,33.91051,67,160,205,white,protestant,divorced,12,12,6,no,no,15.15385,8.32,40,2.7182546,2.118662,3.713572,36.96061
11809,male,38,16,degree,54.90222,74,175,242,white,protestant,single,12,12,1,yes,no,15.15385,21.87,40,2.7182546,3.085116,3.637586,39.87855
2202,male,39,16,degree,58.17366,75,196,238,white,protestant,single,12,12,1,yes,no,15.17308,19.71,40,2.719523,2.981126,3.6635616,38.905334
5064,female,42,9,high school drop-out,54.90222,65,115,140,white,protestant,married,12,12,1,yes,no,15.17308,8.94,20,2.719523,2.1905355,3.7376697,36.12638
2438,male,40,17,degree,61.44509,71,160,185,white,catholic,divorced,12,16,6,yes,no,15.19231,22.43,60,2.7207894,3.1103992,3.6888795,37.980774
1484,female,41,13,high school dip,31.72956,62,115,145,black,protestant,divorced,7,12,1,yes,no,15.21154,15,40,2.7220545,2.7080503,3.713572,37.10132
4826,female,41,18,masters,56.26532,67,118,125,white,catholic,married,12,12,2,yes,no,15.21154,25.09,42,2.7220545,3.2224693,3.713572,37.10132
2616,male,43,14,high school dip,59.80938,71,198,265,white,protestant,married,12,10,3,yes,no,15.21154,28.76,40,2.7220545,3.3589854,3.7612002,35.375675
1769,female,38,12,high school dip,44.8153,61,145,132,white,protestant,married,10,10,1,no,no,15.21154,9,40,2.7220545,2.1972246,3.637586,40.03037
1172,female,42,12,high school dip,56.53794,63,110,140,white,protestant,married,12,8,3,yes,no,15.21154,33.33,12,2.7220545,3.506458,3.7376697,36.217953
4632,female,37,16,degree,52.99389,67,125,120,white,catholic,married,14,14,4,yes,no,15.23077,27.5,20,2.7233176,3.314186,3.6109178,41.16424
868,male,41,19,high school dip,63.89867,71,180,200,white,protestant,married,15,18,3,yes,no,15.23077,16.82,40,2.7233176,2.8225687,3.713572,37.14822
2767,male,38,14,associate degree,35.001,63,110,140,white,other,married,9,10,2,no,yes,15.23077,15.38,40,2.7233176,2.733068,3.637586,40.080975
4589,female,42,12,high school dip,49.17721,66,145,145,white,protestant,married,12,12,3,no,no,15.23077,13.66,40,2.7233176,2.614472,3.7376697,36.263737
3558,female,39,17,associate degree,54.90222,66,125,135,white,protestant,married,14,12,3,yes,no,15.23077,20.27,55,2.7233176,3.009142,3.6635616,39.053257
2501,female,45,12,high school dip,46.99625,66,193,215,white,catholic,single,12,12,1,yes,no,15.23077,10.98,50,2.7233176,2.3960755,3.8066626,33.846157
2584,male,37,12,high school dip,33.91051,76,170,206,white,other,divorced,8,2,12,no,no,15.23077,12,40,2.7233176,2.4849067,3.6109178,41.16424
4583,male,37,12,high school dip,56.53794,69,125,140,white,protestant,single,8,13,10,yes,no,15.23077,11.25,40,2.7233176,2.4203682,3.6109178,41.16424
4151,female,44,12,high school dip,56.53794,62,170,185,white,protestant,married,8,8,0,no,no,15.25,12,40,2.7245796,2.4849067,3.7841897,34.659092
2699,female,43,12,high school dip,33.91051,61,128,190,hispanic,catholic,married,3,0,10,no,yes,15.25,5.8,40,2.7245796,1.7578579,3.7612002,35.465115
5344,male,38,16,degree,51.63079,74,240,271,white,catholic,married,12,16,1,yes,no,15.25,13.71,54,2.7245796,2.6181254,3.637586,40.13158
4023,female,37,16,degree,61.99033,61,130,165,white,protestant,married,8,11,2,yes,no,15.25,28.34,38,2.7245796,3.3442743,3.6109178,41.216217
5266,male,39,14,high school dip,55.72008,66,145,195,white,catholic,married,12,12,2,yes,no,15.25,36.05,48,2.7245796,3.5849068,3.6635616,39.102566
3452,female,39,12,high school dip,50.54031,66,140,160,white,protestant,married,12,12,1,yes,no,15.25,15.5,15,2.7245796,2.74084,3.6635616,39.102566
4125,female,39,13,high school dip,50.54031,66,140,145,white,protestant,divorced,12,12,2,yes,no,15.26923,13.46,40,2.7258396,2.5997224,3.6635616,39.15187
3982,female,43,12,associate degree,44.27006,63,153,184,white,catholic,married,12,10,4,yes,yes,15.26923,8.33,60,2.7258396,2.1198635,3.7612002,35.50984
4977,male,42,8,high school drop-out,36.36409,67,168,200,white,protestant,single,12,6,3,yes,no,15.26923,8,40,2.7258396,2.0794415,3.7376697,36.35531
5222,male,39,16,high school dip,51.90341,70,190,220,hispanic,catholic,married,11,3,4,no,no,15.28846,14.24,54,2.7270982,2.656055,3.6635616,39.20118
4669,male,38,14,associate degree,40.72601,73,160,190,white,protestant,married,12,16,2,yes,no,15.28846,18.5,40,2.7270982,2.9177706,3.637586,40.232788
4748,female,42,12,high school drop-out,49.44983,66,108,135,white,protestant,divorced,10,7,3,yes,no,15.28846,10.51,38,2.7270982,2.352327,3.7376697,36.401096
4372,female,42,18,masters,64.71653,67,115,132,white,protestant,married,12,8,2,no,no,15.28846,33.89,48,2.7270982,3.52312,3.7376697,36.401096
61,female,39,14,associate degree,64.98915,66,138,220,white,catholic,married,12,16,3,yes,no,15.30769,28.38,42,2.7283554,3.3456845,3.6635616,39.250484
1593,female,43,12,high school dip,42.63434,62,128,165,white,protestant,divorced,12,10,2,yes,no,15.30769,7.14,40,2.7283554,1.9657128,3.7612002,35.599277
11960,male,41,17,masters,44.8153,66,155,175,black,protestant,married,16,20,2,yes,no,15.32692,20.34,40,2.7296107,3.0125895,3.713572,37.382732
2122,male,43,12,high school dip,37.72719,71,204,207,white,protestant,married,10,10,2,no,no,15.32692,9.8,50,2.7296107,2.2823825,3.7612002,35.643997
3413,female,44,12,high school dip,62.80819,65,185,250,white,none,married,12,10,2,yes,no,15.32692,13.5,40,2.7296107,2.6026897,3.7841897,34.833908
600,male,41,16,degree,55.17484,67,150,150,white,none,married,16,16,3,yes,no,15.32692,29.8,40,2.7296107,3.3945084,3.713572,37.382732
5479,female,42,12,high school dip,30.63908,64,150,245,black,protestant,divorced,11,11,4,no,no,15.32692,14.5,32,2.7296107,2.6741486,3.7376697,36.492664
2158,female,45,12,high school dip,57.90104,66,145,150,white,protestant,divorced,12,12,3,yes,no,15.32692,5.65,35,2.7296107,1.7316556,3.8066626,34.059822
8,female,43,14,associate degree,51.08555,64,155,238,white,other,divorced,9,6,7,yes,no,15.32692,15.14,40,2.7296107,2.7173402,3.7612002,35.643997
701,male,42,9,high school drop-out,36.36409,67,125,125,white,other,single,12,12,2,yes,no,15.34615,6.5,38,2.7308648,1.8718022,3.7376697,36.538452
350,male,40,17,degree,49.17721,69,175,215,white,catholic,married,12,12,4,yes,no,15.34615,30.25,40,2.7308648,3.409496,3.6888795,38.365376
1735,female,43,17,masters,56.81056,64,105,115,white,protestant,married,16,16,4,yes,no,15.36539,10,12,2.7321177,2.3025851,3.7612002,35.733463
2547,male,37,12,high school dip,45.90578,69,160,175,black,protestant,divorced,12,8,3,no,no,15.36539,18.56,40,2.7321177,2.9210086,3.6109178,41.52808
171,male,40,16,degree,59.53675,69,170,200,white,other,married,13,12,0,yes,no,15.36539,31.15,50,2.7321177,3.4388142,3.6888795,38.413475
3734,female,40,15,no quals,55.72008,65,132,150,white,catholic,married,12,12,2,yes,no,15.38461,21,24,2.7333677,3.0445225,3.6888795,38.461525
1546,female,42,12,high school dip,42.36172,64,108,120,white,protestant,married,10,12,3,yes,yes,15.38461,2.13,26,2.7333677,0.75612205,3.7376697,36.630024
5388,female,39,16,degree,64.71653,68,128,146,white,protestant,married,12,8,6,yes,no,15.38461,12.5,15,2.7333677,2.5257287,3.6635616,39.44772
2911,female,41,12,high school dip,34.18314,62,107,124,hispanic,catholic,divorced,10,12,3,yes,yes,15.40385,8.33,15,2.7346175,2.1198635,3.713572,37.570366
763,male,40,12,high school dip,51.35817,69,155,200,hispanic,catholic,single,10,12,6,yes,no,15.40385,9.29,48,2.7346175,2.2289386,3.6888795,38.509624
776,male,41,17,degree,63.89867,69,147,165,white,protestant,married,12,13,2,yes,no,15.40385,59,44,2.7346175,4.0775375,3.713572,37.570366
281,male,40,18,masters,60.35461,75,195,190,white,catholic,married,13,13,3,yes,no,15.42308,36.85,48,2.735865,3.6068556,3.6888795,38.5577
744,female,42,14,high school dip,29.00336,66,142,150,black,protestant,married,12,12,2,yes,yes,15.42308,12.45,40,2.735865,2.5217206,3.7376697,36.72162
3112,female,39,18,masters,50.26769,68,130,165,white,protestant,married,12,12,3,yes,no,15.42308,26.3,50,2.735865,3.269569,3.6635616,39.54636
862,female,43,11,high school drop-out,55.17484,62,120,140,white,protestant,married,9,12,1,no,no,15.42308,21.63,40,2.735865,3.0740812,3.7612002,35.86763
5701,female,38,17,degree,59.53675,63,112,113,white,protestant,divorced,12,0,1,no,no,15.42308,38.94,40,2.735865,3.6620219,3.637586,40.587055
2124,female,37,16,degree,56.26532,62,120,200,white,protestant,married,12,16,3,yes,no,15.42308,25,40,2.735865,3.218876,3.6109178,41.684002
5393,female,39,16,degree,60.082,62,170,236,white,protestant,married,12,12,1,yes,no,15.44231,51.1,38,2.737111,3.9337845,3.6635616,39.59567
4019,female,41,17,degree,62.53557,66,122,130,white,protestant,married,16,8,2,yes,no,15.44231,36.27,44,2.737111,3.590991,3.713572,37.664173
3484,male,37,12,high school drop-out,30.9117,65,140,165,white,catholic,single,5,12,3,no,no,15.46154,11,46,2.7383556,2.3978953,3.6109178,41.787945
2523,female,43,14,associate degree,63.08081,65,165,200,white,other,married,12,13,4,yes,no,15.46154,19.62,40,2.7383556,2.9765494,3.7612002,35.95707
3780,male,38,12,high school dip,52.72127,73,185,225,white,catholic,married,12,10,1,yes,no,15.48077,24.03,40,2.7395985,3.1793032,3.637586,40.73887
2861,male,39,17,masters,65.26176,69,162,190,white,other,married,14,15,1,yes,no,15.5,39.86,55,2.74084,3.6853733,3.6635616,39.74359
4428,female,41,19,masters,65.53439,66,125,154,white,catholic,married,14,15,3,yes,no,15.5,47.43,15,2.74084,3.8592548,3.713572,37.80488
1746,male,44,19,masters,64.17129,73,160,185,white,catholic,married,15,16,5,yes,no,15.5,39.81,54,2.74084,3.6841183,3.7841897,35.227272
5624,female,42,17,masters,57.3558,60,134,165,white,protestant,married,18,18,2,yes,yes,15.5,16.72,46,2.74084,2.8166056,3.7376697,36.904762
4106,male,39,16,degree,63.08081,69,155,160,white,,divorced,16,17,1,yes,no,15.5,20,40,2.74084,2.9957323,3.6635616,39.74359
5677,male,37,12,high school dip,51.08555,72,195,220,white,protestant,married,12,11,1,yes,no,15.5,28,40,2.74084,3.3322046,3.6109178,41.89189
3625,female,38,16,degree,60.35461,61,107,120,white,catholic,married,8,12,2,no,no,15.5,11.55,40,2.74084,2.4466856,3.637586,40.789474
2112,female,44,12,high school dip,60.35461,65,135,150,white,catholic,married,12,12,5,yes,no,15.51923,12,42,2.74208,2.4849067,3.7841897,35.270977
1798,female,39,15,associate degree,57.3558,64,115,115,white,none,divorced,13,14,2,yes,no,15.51923,15.38,40,2.74208,2.733068,3.6635616,39.792896
1569,male,40,16,degree,58.17366,74,160,185,white,catholic,married,12,12,4,no,no,15.51923,23.17,40,2.74208,3.1428583,3.6888795,38.798073
4148,female,40,15,degree,42.90696,66,130,165,white,protestant,married,14,16,1,yes,no,15.53846,17.5,30,2.7433183,2.862201,3.6888795,38.84615
3321,female,37,10,high school drop-out,32.2748,63,130,145,white,protestant,married,9,6,7,yes,no,15.53846,12.35,48,2.7433183,2.5136561,3.6109178,41.99584
2981,male,39,13,high school dip,49.17721,66,116,135,white,catholic,single,12,12,3,yes,no,15.53846,7.85,40,2.7433183,2.0605135,3.6635616,39.842205
4426,male,43,15,degree,65.80701,72,145,160,white,other,married,16,0,0,yes,no,15.53846,100.96,40,2.7433183,4.614724,3.7612002,36.135952
1532,female,38,12,high school dip,47.81411,65,130,130,white,protestant,divorced,12,9,3,yes,no,15.53846,7.44,16,2.7433183,2.0068707,3.637586,40.890682
4129,male,39,14,associate degree,55.17484,67,143,175,white,protestant,married,6,6,4,yes,no,15.55769,14.21,40,2.744555,2.653946,3.6635616,39.891514
1501,male,39,17,degree,65.53439,74,165,174,white,catholic,married,16,16,3,yes,no,15.55769,17.8,54,2.744555,2.8791983,3.6635616,39.891514
1751,female,41,12,high school drop-out,33.91051,61,145,195,hispanic,catholic,divorced,10,15,3,no,yes,15.55769,16,40,2.744555,2.7725887,3.713572,37.945583
4324,male,39,12,high school dip,36.36409,74,190,270,black,protestant,married,11,9,5,yes,no,15.55769,20,40,2.744555,2.9957323,3.6635616,39.891514
3341,female,40,18,masters,49.17721,65,160,200,white,other,married,11,12,5,yes,no,15.57692,14.54,41,2.7457902,2.6769035,3.6888795,38.9423
528,female,38,12,high school dip,43.17958,62,113,120,white,catholic,married,12,12,2,no,no,15.57692,30.76,50,2.7457902,3.4262152,3.637586,40.991894
3055,male,39,12,high school dip,37.72719,75,165,175,white,catholic,married,12,8,2,no,no,15.57692,12.5,50,2.7457902,2.5257287,3.6635616,39.94082
3239,male,40,17,no quals,50.81293,74,155,210,black,protestant,single,12,12,2,yes,no,15.57692,13,40,2.7457902,2.5649493,3.6888795,38.9423
4145,female,39,12,high school dip,42.90696,66,160,205,white,protestant,married,8,8,7,no,no,15.57692,10.92,40,2.7457902,2.390596,3.6635616,39.94082
1425,male,39,12,high school dip,57.90104,71,205,250,white,protestant,married,12,14,2,no,no,15.59615,11.5,60,2.747024,2.442347,3.6635616,39.990128
3054,female,43,12,high school dip,46.45102,60,95,100,white,catholic,divorced,10,12,2,yes,no,15.59615,26.19,21,2.747024,3.2653778,3.7612002,36.27012
